date,site_id,site_name,city,country,capacity_mw,cooling_type,energy_tariff_per_kwh,grid_emission_factor,renewable_energy_percent,building_age_years,sla_target_percent,total_facility_energy_kwh,it_equipment_energy_kwh,cooling_energy_kwh,lighting_energy_kwh,backup_power_kwh,peak_demand_kw,temperature_celsius,humidity_percent,server_count,active_servers,idle_servers,avg_cpu_utilization_percent,storage_utilization_percent,ai_workload_percent,revenue_usd,energy_cost_usd,cooling_cost_usd,maintenance_cost_usd,downtime_minutes,sla_penalty_usd,gross_margin_percent,renewable_kwh,fossil_power_kwh,scope_2_emissions_tco2e,carbon_intensity_kg_per_kwh,pue,non_it_energy_kwh,energy_waste_cost_usd,revenue_leakage_usd,target_pue,risk_level
2024-03-19,DC001,Mumbai Core DC,Mumbai,India,45,Air Cooling,0.11,0.72,18,9,99.9,1141456.24,648545.05,412894.45,26033.2,2737.08,60612.55,27.72,75.86,5200,3669,1531,52.63,66.16,31.74,522862.41,125560.19,45418.39,58256.15,0.0,0.0,64.84,205462.12,935994.12,673.92,0.5904,1.76,492911.2,14983.26,14983.26,1.55,High
2024-03-19,DC002,Bengaluru AI Hub,Bengaluru,India,60,Liquid Cooling,0.09,0.62,42,4,99.95,1210101.16,843549.25,252862.69,26115.63,0.0,66511.77,25.96,66.98,7200,4656,2544,54.29,60.97,56.84,802965.77,108909.1,22757.64,68207.03,0.0,0.0,77.94,508242.49,701858.67,435.15,0.3596,1.435,366551.91,6417.87,6417.87,1.35,Medium
2024-03-19,DC003,Delhi Enterprise DC,Delhi,India,35,Air Cooling,0.12,0.75,15,12,99.9,924089.69,514783.45,337275.18,16244.99,0.0,47952.75,28.8,52.75,4100,3702,398,74.59,60.33,28.98,433183.25,110890.76,40473.02,38636.12,0.0,0.0,65.48,138613.45,785476.24,589.11,0.6375,1.795,409306.24,15141.04,15141.04,1.55,Medium
2024-03-19,DC004,Hyderabad Cloud DC,Hyderabad,India,50,Hybrid Cooling,0.1,0.66,35,6,99.95,1182375.34,743909.16,333358.72,31571.72,0.0,63783.92,24.66,62.76,6100,5173,927,71.58,73.37,36.06,664379.69,118237.53,33335.87,46960.1,0.0,0.0,75.14,413831.37,768543.97,507.24,0.429,1.589,438466.19,10370.71,10370.71,1.45,Medium
2024-03-19,DC005,Pune Backup DC,Pune,India,30,Air Cooling,0.095,0.68,28,8,99.8,590223.0,345125.29,190726.11,12486.82,0.0,28851.34,24.2,63.06,3300,2336,964,56.57,63.61,41.41,313972.63,56071.18,18118.98,33005.24,0.0,0.0,71.63,165262.44,424960.56,288.97,0.4896,1.71,245097.71,5251.49,5251.49,1.55,Medium
2024-03-20,DC001,Mumbai Core DC,Mumbai,India,45,Air Cooling,0.11,0.72,18,9,99.9,1201131.4,672548.11,449697.71,20918.45,0.0,57576.13,27.38,56.12,5200,4167,1033,63.88,67.87,36.74,540733.78,132124.45,49466.75,40352.35,0.0,0.0,68.1,216203.65,984927.75,709.15,0.5904,1.786,528583.3,17455.0,17455.0,1.55,High
2024-03-20,DC002,Bengaluru AI Hub,Bengaluru,India,60,Liquid Cooling,0.09,0.62,42,4,99.95,1260072.56,884380.69,277835.24,33911.06,0.0,69196.91,23.69,60.68,7200,6412,788,72.39,70.3,43.12,793379.64,113406.53,25005.17,49509.63,0.0,0.0,79.47,529230.47,730842.08,453.12,0.3596,1.425,375691.86,5954.28,5954.28,1.35,Medium
2024-03-20,DC003,Delhi Enterprise DC,Delhi,India,35,Air Cooling,0.12,0.75,15,12,99.9,914002.89,488176.99,349234.34,19977.75,0.0,48945.69,30.98,78.29,4100,2991,1109,56.04,54.08,27.62,438481.5,109680.35,41908.12,53421.2,99.1,151354.73,28.29,137100.43,776902.45,582.68,0.6375,1.872,425825.9,18879.43,170234.15,1.55,High
2024-03-20,DC004,Hyderabad Cloud DC,Hyderabad,India,50,Hybrid Cooling,0.1,0.66,35,6,99.95,1138805.13,702327.37,334675.66,29342.08,3219.51,60614.78,27.25,46.18,6100,4587,1513,60.95,74.02,43.64,662869.76,113880.51,33467.57,56220.04,0.0,0.0,74.34,398581.79,740223.33,488.55,0.429,1.621,436477.75,12043.04,12043.04,1.45,Medium
2024-03-20,DC005,Pune Backup DC,Pune,India,30,Air Cooling,0.095,0.68,28,8,99.8,582030.38,345330.11,198320.83,9628.04,0.0,32738.11,25.91,44.95,3300,2196,1104,55.64,73.33,40.08,331815.02,55292.89,18840.48,39381.66,0.0,0.0,71.47,162968.51,419061.87,284.96,0.4896,1.685,236700.26,4443.03,4443.03,1.55,Medium
2024-03-21,DC001,Mumbai Core DC,Mumbai,India,45,Air Cooling,0.11,0.72,18,9,99.9,1203363.64,684076.33,430101.08,25269.84,6823.28,61715.52,29.07,66.35,5200,4558,642,75.61,85.01,42.58,557288.14,132370.0,47311.12,48260.0,0.0,0.0,67.59,216605.46,986758.19,710.47,0.5904,1.759,519287.31,15734.99,15734.99,1.55,High
2024-03-21,DC002,Bengaluru AI Hub,Bengaluru,India,60,Liquid Cooling,0.09,0.62,42,4,99.95,1268171.73,883741.62,258495.48,31897.9,0.0,65715.41,23.93,51.9,7200,6087,1113,66.84,62.33,57.21,804033.49,114135.46,23264.59,63450.32,0.0,0.0,77.91,532632.12,735539.6,456.03,0.3596,1.435,384430.1,6760.85,6760.85,1.35,Medium
2024-03-21,DC003,Delhi Enterprise DC,Delhi,India,35,Air Cooling,0.12,0.75,15,12,99.9,931156.66,505675.42,364194.4,19246.6,0.0,46844.69,30.98,64.53,4100,2752,1348,52.7,82.91,51.51,429513.53,111738.8,43703.33,55986.4,0.0,0.0,60.95,139673.5,791483.16,593.61,0.6375,1.841,425481.24,17683.17,17683.17,1.55,Medium
2024-03-21,DC004,Hyderabad Cloud DC,Hyderabad,India,50,Hybrid Cooling,0.1,0.66,35,6,99.95,1119949.31,689076.13,328711.4,28672.43,0.0,55730.48,28.17,62.38,6100,4530,1570,63.71,76.44,26.52,670063.31,111994.93,32871.14,61693.67,0.0,0.0,74.08,391982.26,727967.05,480.46,0.429,1.625,430873.18,12078.89,12078.89,1.45,Medium
2024-03-21,DC005,Pune Backup DC,Pune,India,30,Air Cooling,0.095,0.68,28,8,99.8,675187.93,369220.32,250928.8,10217.99,0.0,37678.4,29.12,60.0,3300,2798,502,72.22,72.57,30.3,330872.47,64142.85,23838.24,42249.88,0.0,0.0,67.84,189052.62,486135.31,330.57,0.4896,1.829,305967.61,9775.16,9775.16,1.55,Medium
2024-03-22,DC001,Mumbai Core DC,Mumbai,India,45,Air Cooling,0.11,0.72,18,9,99.9,1248606.41,666635.06,486784.17,25628.73,9408.64,63739.94,33.79,44.91,5200,3395,1805,55.06,64.09,28.66,548207.45,137346.7,53546.26,49733.15,0.0,0.0,65.87,224749.15,1023857.25,737.18,0.5904,1.873,581971.35,23685.43,23685.43,1.55,High
2024-03-22,DC002,Bengaluru AI Hub,Bengaluru,India,60,Liquid Cooling,0.09,0.62,42,4,99.95,1211046.46,827595.48,272670.58,25708.07,0.0,68279.42,27.18,53.77,7200,5380,1820,62.48,74.46,54.28,850864.97,108994.18,24540.35,58188.42,12.2,21106.73,77.87,508639.51,702406.95,435.49,0.3596,1.463,383450.99,8441.33,29548.06,1.35,Medium
2024-03-22,DC003,Delhi Enterprise DC,Delhi,India,35,Air Cooling,0.12,0.75,15,12,99.9,875071.98,468234.96,333516.18,18000.6,3992.0,42912.5,29.58,54.87,4100,2740,1360,55.47,77.45,29.04,454890.99,105008.64,40021.94,40389.72,53.2,83118.57,49.76,131260.8,743811.19,557.86,0.6375,1.869,406837.03,17916.94,101035.51,1.55,High
2024-03-22,DC004,Hyderabad Cloud DC,Hyderabad,India,50,Hybrid Cooling,0.1,0.66,35,6,99.95,1173603.77,710937.45,351372.16,26887.17,0.0,60677.03,28.35,72.06,6100,4440,1660,58.54,66.79,44.28,656266.95,117360.38,35137.22,54523.47,0.0,0.0,73.81,410761.32,762842.45,503.48,0.429,1.651,462666.32,14274.45,14274.45,1.45,Medium
2024-03-22,DC005,Pune Backup DC,Pune,India,30,Air Cooling,0.095,0.68,28,8,99.8,588683.85,347138.91,206063.3,10029.59,0.0,33308.6,28.69,63.18,3300,2326,974,57.14,74.17,15.43,301428.03,55924.97,19576.01,44632.34,0.0,0.0,66.64,164831.48,423852.37,288.22,0.4896,1.696,241544.93,4808.76,4808.76,1.55,Medium
2024-03-23,DC001,Mumbai Core DC,Mumbai,India,45,Air Cooling,0.11,0.72,18,9,99.9,1094687.54,604402.45,413418.47,18097.67,0.0,60323.81,29.14,65.17,5200,3611,1589,55.99,82.89,30.66,489522.33,120415.63,45476.03,41886.16,0.0,0.0,66.84,197043.76,897643.78,646.3,0.5904,1.811,490285.09,17365.01,17365.01,1.55,Medium
2024-03-23,DC002,Bengaluru AI Hub,Bengaluru,India,60,Liquid Cooling,0.09,0.62,42,4,99.95,1195644.31,808802.14,269454.96,31435.93,0.0,57864.48,25.93,66.97,7200,6624,576,80.25,84.22,58.92,671692.22,107607.99,24250.95,44750.19,0.0,0.0,77.32,502170.61,693473.7,429.95,0.3596,1.478,386842.17,9338.53,9338.53,1.35,Medium
2024-03-23,DC003,Delhi Enterprise DC,Delhi,India,35,Air Cooling,0.12,0.75,15,12,99.9,775407.38,417696.75,297465.84,14018.79,0.0,40235.76,31.52,49.8,4100,2751,1349,50.19,69.94,25.9,366876.26,93048.89,35695.9,39195.25,0.0,0.0,63.95,116311.11,659096.27,494.32,0.6375,1.856,357710.63,15357.29,15357.29,1.55,High
2024-03-23,DC004,Hyderabad Cloud DC,Hyderabad,India,50,Hybrid Cooling,0.1,0.66,35,6,99.95,920690.25,589427.81,264160.12,19977.17,0.0,45145.01,25.0,59.61,6100,3447,2653,44.47,61.31,26.91,595216.49,92069.02,26416.01,53295.18,0.0,0.0,75.58,322241.59,598448.66,394.98,0.429,1.562,331262.43,6601.99,6601.99,1.45,Low
2024-03-23,DC005,Pune Backup DC,Pune,India,30,Air Cooling,0.095,0.68,28,8,99.8,548286.14,320200.21,181578.43,9525.23,0.0,28296.88,25.47,60.57,3300,2358,942,59.15,77.68,21.32,276785.48,52087.18,17249.95,43018.65,0.0,0.0,65.64,153520.12,394766.02,268.44,0.4896,1.712,228085.93,4937.7,4937.7,1.55,Medium
2024-03-24,DC001,Mumbai Core DC,Mumbai,India,45,Air Cooling,0.11,0.72,18,9,99.9,1117029.39,611694.48,424977.67,22829.7,0.0,62087.39,29.12,54.4,5200,4297,903,70.0,65.62,21.28,502340.53,122873.23,46747.54,59353.07,0.0,0.0,63.72,201065.29,915964.1,659.49,0.5904,1.826,505334.91,18579.32,18579.32,1.55,High
2024-03-24,DC002,Bengaluru AI Hub,Bengaluru,India,60,Liquid Cooling,0.09,0.62,42,4,99.95,1052690.04,743215.5,237054.46,18680.36,5542.04,51502.41,24.3,59.45,7200,5575,1625,60.91,70.08,40.42,659146.1,94742.1,21334.9,60369.45,0.0,0.0,76.47,442129.81,610560.22,378.55,0.3596,1.416,309474.54,4441.42,4441.42,1.35,Low
2024-03-24,DC003,Delhi Enterprise DC,Delhi,India,35,Air Cooling,0.12,0.75,15,12,99.9,794921.5,444580.31,304621.65,12702.03,0.0,38236.01,28.88,64.52,4100,3413,687,67.51,83.65,32.99,416719.82,95390.58,36554.6,44750.24,0.0,0.0,66.37,119238.23,675683.28,506.76,0.6375,1.788,350341.2,12698.64,12698.64,1.55,Medium
2024-03-24,DC004,Hyderabad Cloud DC,Hyderabad,India,50,Hybrid Cooling,0.1,0.66,35,6,99.95,976752.34,618769.75,295617.35,16278.32,0.0,48440.94,27.07,64.97,6100,3793,2307,44.66,92.0,36.3,572744.86,97675.23,29561.73,55465.56,0.0,0.0,73.26,341863.32,634889.02,419.03,0.429,1.579,357982.59,7953.62,7953.62,1.45,Low
2024-03-24,DC005,Pune Backup DC,Pune,India,30,Air Cooling,0.095,0.68,28,8,99.8,562325.05,321134.19,180238.82,13138.32,9737.77,31303.35,25.62,75.26,3300,2612,688,62.84,77.34,35.17,269537.74,53420.88,17122.69,36231.22,0.0,0.0,66.74,157451.01,404874.03,275.31,0.4896,1.751,241190.86,6133.87,6133.87,1.55,Medium
2024-03-25,DC001,Mumbai Core DC,Mumbai,India,45,Air Cooling,0.11,0.72,18,9,99.9,1106372.28,623400.27,397079.66,24507.73,0.0,59191.02,26.59,61.1,5200,3208,1992,47.71,59.27,26.15,546063.27,121700.95,43678.76,46994.36,0.0,0.0,69.11,199147.01,907225.27,653.2,0.5904,1.775,482972.01,15411.2,15411.2,1.55,High
2024-03-25,DC002,Bengaluru AI Hub,Bengaluru,India,60,Liquid Cooling,0.09,0.62,42,4,99.95,1231071.8,853417.39,260590.96,22782.13,5007.91,62775.98,25.94,58.69,7200,4589,2611,52.48,70.97,59.59,797752.24,110796.46,23453.19,60104.37,0.0,0.0,78.58,517050.16,714021.65,442.69,0.3596,1.443,377654.41,7106.25,7106.25,1.35,Medium
2024-03-25,DC003,Delhi Enterprise DC,Delhi,India,35,Air Cooling,0.12,0.75,15,12,99.9,875593.81,493690.61,309829.43,20661.97,0.0,49054.68,27.85,67.78,4100,3191,909,66.41,68.32,28.79,419256.34,105071.26,37179.53,33916.24,0.0,0.0,66.85,131339.07,744254.74,558.19,0.6375,1.774,381903.21,13244.8,13244.8,1.55,Medium
2024-03-25,DC004,Hyderabad Cloud DC,Hyderabad,India,50,Hybrid Cooling,0.1,0.66,35,6,99.95,1228704.87,736014.59,379984.26,33097.18,0.0,58967.19,30.17,53.94,6100,4686,1414,64.63,54.49,37.97,656384.28,122870.49,37998.43,56500.97,0.0,0.0,72.67,430046.7,798658.16,527.11,0.429,1.669,492690.28,16148.37,16148.37,1.45,Medium
2024-03-25,DC005,Pune Backup DC,Pune,India,30,Air Cooling,0.095,0.68,28,8,99.8,599895.95,345950.22,208060.98,11931.4,0.0,32537.54,24.29,54.97,3300,2471,829,58.8,72.36,22.56,328721.84,56990.12,19765.79,30679.01,0.0,0.0,73.33,167970.87,431925.08,293.71,0.4896,1.734,253945.73,6048.95,6048.95,1.55,Medium
2024-03-26,DC001,Mumbai Core DC,Mumbai,India,45,Air Cooling,0.11,0.72,18,9,99.9,1103463.35,627724.65,404084.2,27536.45,0.0,56155.37,31.12,59.8,5200,3018,2182,45.06,70.56,26.8,552930.23,121380.97,44449.26,50025.23,0.0,0.0,69.0,198623.4,904839.94,651.48,0.5904,1.758,475738.69,14353.91,14353.91,1.55,High
2024-03-26,DC002,Bengaluru AI Hub,Bengaluru,India,60,Liquid Cooling,0.09,0.62,42,4,99.95,1167335.57,796585.71,252899.0,29598.53,0.0,65624.95,25.48,59.93,7200,3610,3590,38.92,74.7,57.98,851373.61,105060.2,22760.91,55802.83,0.0,0.0,81.11,490280.94,677054.63,419.77,0.3596,1.465,370749.86,8275.04,8275.04,1.35,Low
2024-03-26,DC003,Delhi Enterprise DC,Delhi,India,35,Air Cooling,0.12,0.75,15,12,99.9,922506.07,507370.55,359022.42,12956.61,0.0,46494.37,30.18,52.53,4100,3105,995,64.32,78.88,26.77,437923.48,110700.73,43082.69,32872.67,0.0,0.0,67.21,138375.91,784130.16,588.1,0.6375,1.818,415135.52,16329.81,16329.81,1.55,Medium
2024-03-26,DC004,Hyderabad Cloud DC,Hyderabad,India,50,Hybrid Cooling,0.1,0.66,35,6,99.95,1104055.76,681025.44,344036.66,28816.9,0.0,60803.95,29.34,75.48,6100,4352,1748,60.47,57.0,28.04,631588.94,110405.58,34403.67,51315.25,0.0,0.0,74.39,386419.52,717636.24,473.64,0.429,1.621,423030.32,11656.89,11656.89,1.45,Medium
2024-03-26,DC005,Pune Backup DC,Pune,India,30,Air Cooling,0.095,0.68,28,8,99.8,645570.59,372786.31,229023.13,11160.03,0.0,33533.17,26.19,59.7,3300,2625,675,65.98,92.0,23.33,315175.33,61329.21,21757.2,35329.97,0.0,0.0,69.33,180759.77,464810.83,316.07,0.4896,1.732,272784.29,6436.42,6436.42,1.55,Medium
2024-03-27,DC001,Mumbai Core DC,Mumbai,India,45,Air Cooling,0.11,0.72,18,9,99.9,1299513.7,708962.32,475329.67,24215.72,4059.28,63354.66,28.85,46.99,5200,4529,671,70.62,70.09,28.76,580336.01,142946.51,52286.26,54761.47,0.0,0.0,65.93,233912.47,1065601.24,767.23,0.5904,1.833,590551.38,22068.43,22068.43,1.55,High
2024-03-27,DC002,Bengaluru AI Hub,Bengaluru,India,60,Liquid Cooling,0.09,0.62,42,4,99.95,1314050.58,919011.79,292977.77,36978.48,0.0,68764.43,26.94,43.59,7200,6624,576,74.85,72.9,51.21,744839.31,118264.55,26368.0,46997.2,0.0,0.0,77.81,551901.24,762149.33,472.53,0.3596,1.43,395038.79,6604.62,6604.62,1.35,Medium
2024-03-27,DC003,Delhi Enterprise DC,Delhi,India,35,Air Cooling,0.12,0.75,15,12,99.9,821447.42,447890.22,319613.3,17549.23,0.0,42845.31,33.26,60.38,4100,2466,1634,47.42,62.23,27.99,456742.02,98573.69,38353.6,47627.55,58.3,67212.15,53.27,123217.11,698230.31,523.67,0.6375,1.834,373557.2,15266.11,82478.26,1.55,High
2024-03-27,DC004,Hyderabad Cloud DC,Hyderabad,India,50,Hybrid Cooling,0.1,0.66,35,6,99.95,1133883.19,710935.36,326733.72,18876.55,0.0,58703.88,28.42,61.33,6100,4530,1570,61.92,67.47,27.89,653327.63,113388.32,32673.37,59659.89,0.0,0.0,73.51,396859.12,737024.07,486.44,0.429,1.595,422947.83,10302.69,10302.69,1.45,Medium
2024-03-27,DC005,Pune Backup DC,Pune,India,30,Air Cooling,0.095,0.68,28,8,99.8,610722.94,345366.93,225224.26,8970.32,0.0,31265.84,29.17,66.2,3300,2297,1003,54.33,78.01,20.33,309029.14,58018.68,21396.3,37915.61,0.0,0.0,68.96,171002.42,439720.51,299.01,0.4896,1.768,265356.0,7163.4,7163.4,1.55,Medium
2024-03-28,DC001,Mumbai Core DC,Mumbai,India,45,Air Cooling,0.11,0.72,18,9,99.9,1237113.79,697441.68,454436.4,19766.16,0.0,62771.29,31.45,67.29,5200,4126,1074,62.98,85.3,43.12,553216.42,136082.52,49988.0,57670.15,0.0,0.0,64.98,222680.48,1014433.31,730.39,0.5904,1.774,539672.11,17168.71,17168.71,1.55,High
2024-03-28,DC002,Bengaluru AI Hub,Bengaluru,India,60,Liquid Cooling,0.09,0.62,42,4,99.95,1210336.66,834142.9,269147.63,25499.04,0.0,62349.0,25.89,62.7,7200,5558,1642,61.96,73.21,53.38,828822.98,108930.3,24223.29,71107.92,0.0,0.0,78.28,508341.4,701995.26,435.24,0.3596,1.451,376193.77,7581.94,7581.94,1.35,Medium
2024-03-28,DC003,Delhi Enterprise DC,Delhi,India,35,Air Cooling,0.12,0.75,15,12,99.9,905688.65,487046.17,339082.24,21182.16,0.0,48432.61,30.89,69.46,4100,2861,1239,57.2,71.02,27.13,426964.41,108682.64,40689.87,49768.99,0.0,0.0,62.89,135853.3,769835.36,577.38,0.6375,1.86,418642.49,18092.05,18092.05,1.55,High
2024-03-28,DC004,Hyderabad Cloud DC,Hyderabad,India,50,Hybrid Cooling,0.1,0.66,35,6,99.95,1106735.08,701763.29,316180.63,30130.62,0.0,59032.83,25.94,49.64,6100,4777,1323,66.46,44.09,23.54,628954.58,110673.51,31618.06,44192.85,0.0,0.0,75.38,387357.28,719377.8,474.79,0.429,1.577,404971.79,8917.83,8917.83,1.45,Medium
2024-03-28,DC005,Pune Backup DC,Pune,India,30,Air Cooling,0.095,0.68,28,8,99.8,561673.66,328470.92,183928.07,12439.86,0.0,30098.45,23.99,84.03,3300,1800,1500,38.64,54.44,36.28,309636.99,53359.0,17473.17,38918.77,0.0,0.0,70.2,157268.63,404405.04,275.0,0.4896,1.71,233202.74,4991.66,4991.66,1.55,Medium
2024-03-29,DC001,Mumbai Core DC,Mumbai,India,45,Air Cooling,0.11,0.72,18,9,99.9,1078586.6,633652.11,379086.44,21447.36,0.0,60682.58,26.06,56.68,5200,3456,1744,50.97,64.65,28.92,554930.34,118644.53,41699.51,39499.38,71.2,144026.43,45.55,194145.59,884441.01,636.8,0.5904,1.702,444934.49,10606.84,154633.27,1.55,High
2024-03-29,DC002,Bengaluru AI Hub,Bengaluru,India,60,Liquid Cooling,0.09,0.62,42,4,99.95,1126274.06,789172.76,229216.29,26421.77,5076.36,58384.97,23.44,59.9,7200,4540,2660,49.33,66.56,48.81,845157.21,101364.67,20629.47,63182.86,0.0,0.0,80.53,473035.11,653238.96,405.01,0.3596,1.427,337101.31,5480.18,5480.18,1.35,Low
2024-03-29,DC003,Delhi Enterprise DC,Delhi,India,35,Air Cooling,0.12,0.75,15,12,99.9,899562.76,498036.49,323078.48,16250.13,0.0,47788.84,29.99,61.62,4100,3154,946,61.05,68.08,23.15,432459.04,107947.53,38769.42,40209.78,0.0,0.0,65.74,134934.41,764628.35,573.47,0.6375,1.806,401526.28,15312.75,15312.75,1.55,Medium
2024-03-29,DC004,Hyderabad Cloud DC,Hyderabad,India,50,Hybrid Cooling,0.1,0.66,35,6,99.95,1076482.51,703010.16,289479.9,17755.71,0.0,55392.05,24.54,48.34,6100,4721,1379,63.64,69.13,39.71,648443.06,107648.25,28947.99,55473.17,0.0,0.0,74.84,376768.88,699713.63,461.81,0.429,1.531,373472.35,5711.78,5711.78,1.45,Medium
2024-03-29,DC005,Pune Backup DC,Pune,India,30,Air Cooling,0.095,0.68,28,8,99.8,629874.41,347155.25,229932.25,14033.89,0.0,33681.11,27.55,61.7,3300,1663,1637,39.41,71.88,50.76,314170.53,59838.07,21843.56,33355.09,0.0,0.0,70.34,176364.84,453509.58,308.39,0.4896,1.814,282719.16,8719.46,8719.46,1.55,Medium
2024-03-30,DC001,Mumbai Core DC,Mumbai,India,45,Air Cooling,0.11,0.72,18,9,99.9,1031479.88,577132.44,361030.59,21416.64,0.0,54859.75,29.49,39.66,5200,3030,2170,48.05,77.78,34.52,505497.56,113462.79,39713.37,42044.71,0.0,0.0,69.24,185666.38,845813.5,608.99,0.5904,1.787,454347.44,15061.71,15061.71,1.55,Medium
2024-03-30,DC002,Bengaluru AI Hub,Bengaluru,India,60,Liquid Cooling,0.09,0.62,42,4,99.95,1069599.35,731317.17,230608.73,22703.3,0.0,56736.75,27.5,52.98,7200,4447,2753,47.63,70.54,39.26,664778.07,96263.94,20754.79,69886.56,0.0,0.0,75.01,449231.73,620367.62,384.63,0.3596,1.463,338282.19,7408.91,7408.91,1.35,Low
2024-03-30,DC003,Delhi Enterprise DC,Delhi,India,35,Air Cooling,0.12,0.75,15,12,99.9,825225.88,443703.35,333457.45,11149.56,0.0,40046.38,32.68,41.96,4100,2946,1154,60.19,60.45,25.7,372379.3,99027.11,40014.89,49375.56,0.0,0.0,60.15,123783.88,701441.99,526.08,0.6375,1.86,381522.52,16498.28,16498.28,1.55,High
2024-03-30,DC004,Hyderabad Cloud DC,Hyderabad,India,50,Hybrid Cooling,0.1,0.66,35,6,99.95,973831.02,626834.84,260999.27,17961.69,0.0,50418.21,25.95,69.06,6100,4979,1121,64.04,51.27,33.63,558229.81,97383.1,26099.93,51450.73,0.0,0.0,73.34,340840.86,632990.17,417.77,0.429,1.554,346996.19,6492.05,6492.05,1.45,Low
2024-03-30,DC005,Pune Backup DC,Pune,India,30,Air Cooling,0.095,0.68,28,8,99.8,582270.11,334888.17,195943.17,10154.35,0.0,28393.84,27.94,64.58,3300,2612,688,65.28,68.22,34.06,296911.27,55315.66,18614.6,40345.95,0.0,0.0,67.78,163035.63,419234.48,285.08,0.4896,1.739,247381.94,6003.38,6003.38,1.55,Medium
2024-03-31,DC001,Mumbai Core DC,Mumbai,India,45,Air Cooling,0.11,0.72,18,9,99.9,1152740.22,619652.39,452527.64,23733.66,0.0,64041.74,31.86,57.32,5200,4124,1076,66.36,92.0,27.59,515148.49,126801.42,49778.04,56433.11,0.0,0.0,64.43,207493.24,945246.98,680.58,0.5904,1.86,533087.83,21150.69,21150.69,1.55,High
2024-03-31,DC002,Bengaluru AI Hub,Bengaluru,India,60,Liquid Cooling,0.09,0.62,42,4,99.95,1149189.07,797975.38,233483.25,27161.77,9893.75,59219.46,21.56,60.03,7200,6249,951,69.19,74.72,53.17,664533.57,103427.02,21013.49,70579.2,0.0,0.0,73.82,482659.41,666529.66,413.25,0.3596,1.44,351213.69,6473.01,6473.01,1.35,Low
2024-03-31,DC003,Delhi Enterprise DC,Delhi,India,35,Air Cooling,0.12,0.75,15,12,99.9,779485.45,426833.79,283012.65,14323.83,0.0,42358.48,30.65,60.36,4100,2599,1501,49.84,59.87,34.51,397467.26,93538.25,33961.52,39021.38,0.0,0.0,66.65,116922.82,662562.63,496.92,0.6375,1.826,352651.66,14147.17,14147.17,1.55,Medium
2024-03-31,DC004,Hyderabad Cloud DC,Hyderabad,India,50,Hybrid Cooling,0.1,0.66,35,6,99.95,1034696.48,657605.92,299305.09,27945.43,0.0,53944.56,26.87,65.37,6100,4987,1113,69.34,78.56,24.57,603320.44,103469.65,29930.51,45633.48,0.0,0.0,75.29,362143.77,672552.71,443.88,0.429,1.573,377090.56,8116.79,8116.79,1.45,Medium
2024-03-31,DC005,Pune Backup DC,Pune,India,30,Air Cooling,0.095,0.68,28,8,99.8,630904.54,338546.68,233071.13,14906.24,8156.55,33728.29,31.49,81.48,3300,2535,765,64.21,61.57,50.09,294037.61,59935.93,22141.76,31204.22,0.0,0.0,69.0,176653.27,454251.27,308.89,0.4896,1.864,292357.86,10084.93,10084.93,1.55,High
2024-04-01,DC001,Mumbai Core DC,Mumbai,India,45,Air Cooling,0.11,0.72,18,9,99.9,1188243.71,639260.74,442507.29,26018.96,0.0,59260.97,31.04,65.25,5200,3197,2003,45.54,83.46,30.65,585585.68,130706.81,48675.8,43353.78,0.0,0.0,70.28,213883.87,974359.84,701.54,0.5904,1.859,548982.97,21712.85,21712.85,1.55,High
2024-04-01,DC002,Bengaluru AI Hub,Bengaluru,India,60,Liquid Cooling,0.09,0.62,42,4,99.95,1252896.32,848211.43,270003.93,35576.0,0.0,68777.68,26.04,53.03,7200,6574,626,73.68,66.54,43.43,746102.39,112760.67,24300.35,61847.85,0.0,0.0,76.6,526216.45,726679.86,450.54,0.3596,1.477,404684.89,9702.98,9702.98,1.35,Medium
2024-04-01,DC003,Delhi Enterprise DC,Delhi,India,35,Air Cooling,0.12,0.75,15,12,99.9,853665.65,462754.51,336241.88,12933.3,0.0,45378.19,31.02,77.53,4100,2579,1521,50.54,82.16,32.9,451988.2,102439.88,40349.03,43860.52,0.0,0.0,67.63,128049.85,725615.8,544.21,0.6375,1.845,390911.14,16367.54,16367.54,1.55,Medium
2024-04-01,DC004,Hyderabad Cloud DC,Hyderabad,India,50,Hybrid Cooling,0.1,0.66,35,6,99.95,1107211.79,707176.16,293230.56,28041.77,0.0,61997.55,24.72,60.56,6100,4260,1840,56.83,75.05,19.52,681775.98,110721.18,29323.06,54681.55,0.0,0.0,75.74,387524.13,719687.66,474.99,0.429,1.566,400035.63,8180.64,8180.64,1.45,Medium
2024-04-01,DC005,Pune Backup DC,Pune,India,30,Air Cooling,0.095,0.68,28,8,99.8,626487.11,367021.52,220717.09,12048.31,0.0,33836.54,26.88,67.02,3300,2666,634,67.43,68.21,29.54,330175.43,59516.28,20968.12,31358.41,0.0,0.0,72.48,175416.39,451070.72,306.73,0.4896,1.707,259465.59,5472.36,5472.36,1.55,Medium
2024-04-02,DC001,Mumbai Core DC,Mumbai,India,45,Air Cooling,0.11,0.72,18,9,99.9,1111388.29,645653.8,394525.21,18011.45,0.0,56776.54,27.29,53.25,5200,3101,2099,45.99,69.53,39.38,547273.83,122252.71,43397.77,58409.65,0.0,0.0,66.99,200049.89,911338.39,656.16,0.5904,1.721,465734.49,12168.74,12168.74,1.55,High
